datetime,iter,ii,model_val,cal_val,physical_val
17/09/25 10:59:55,534,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 10:59:56,535,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 10:59:56,535,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 10:59:56,535,2,50,(np.float64(99.99843942633349), np.float64(9.999934490137758)),599.9951639332213
17/09/25 10:59:56,535,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:59:56,535,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:59:56,535,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 10:59:56,535,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 10:59:56,535,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 10:59:57,536,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 10:59:57,536,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 10:59:57,536,2,50,(np.float64(99.99903551243214), np.float64(9.999934490137758)),599.99576001932
17/09/25 10:59:57,536,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:59:57,536,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:59:57,536,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 10:59:57,536,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 10:59:57,536,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 10:59:59,537,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 10:59:59,537,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 10:59:59,537,2,50,(np.float64(99.99940391390133), np.float64(9.999934490137758)),599.9961284207892
17/09/25 10:59:59,537,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:59:59,537,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 10:59:59,537,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 10:59:59,537,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 10:59:59,537,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:00,538,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:00,538,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:00,538,2,50,(np.float64(99.9996315985308), np.float64(9.999934490137758)),599.9963561054186
17/09/25 11:00:00,538,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:00,538,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:00,538,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:00,538,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:00,538,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:01,539,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:01,539,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:01,539,2,50,(np.float64(99.99977231537052), np.float64(9.999934490137758)),599.9964968222583
17/09/25 11:00:01,539,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:01,539,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:01,539,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:01,539,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:01,539,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:02,540,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:02,540,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:02,540,2,50,(np.float64(99.99985928316026), np.float64(9.999934490137758)),599.9965837900481
17/09/25 11:00:02,540,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:02,540,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:02,540,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:02,540,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:02,540,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:03,541,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:03,541,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:03,541,2,50,(np.float64(99.99991303221026), np.float64(9.999934490137758)),599.9966375390982
17/09/25 11:00:03,541,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:03,541,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:03,541,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:03,541,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:03,541,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:05,542,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:05,542,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:05,542,2,50,(np.float64(99.99994743961342), np.float64(9.999934490137758)),599.9966719465012
17/09/25 11:00:05,542,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:05,542,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:05,542,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:05,542,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:05,542,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:06,543,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:06,543,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:06,543,2,50,(np.float64(99.99994743961342), np.float64(3.207806463638655)),260.39027062154616
17/09/25 11:00:06,543,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:06,543,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:06,543,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:06,543,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:06,543,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:07,544,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:07,544,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:07,544,2,50,(np.float64(99.99994743961342), np.float64(5.802193536361344)),390.10962425768065
17/09/25 11:00:07,544,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:07,544,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:07,544,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:07,544,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:07,544,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:08,545,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:08,545,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:08,545,2,50,(np.float64(99.99994743961342), np.float64(7.405612927277311)),470.28059380347895
17/09/25 11:00:08,545,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:08,545,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:08,545,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:08,545,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:08,545,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:09,546,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:09,546,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:09,546,2,50,(np.float64(99.99994743961342), np.float64(8.396580609084033)),519.828977893815
17/09/25 11:00:09,546,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:10,546,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:10,546,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:10,546,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:10,546,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:11,547,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:11,547,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:11,547,2,50,(np.float64(99.99994743961342), np.float64(9.009032318193277)),550.4515633492773
17/09/25 11:00:11,547,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:11,547,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:11,547,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:11,547,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:11,547,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:12,548,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:12,548,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:12,548,2,50,(np.float64(99.99994743961342), np.float64(9.387548290890756)),569.3773619841512
17/09/25 11:00:12,548,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:12,548,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:12,548,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:12,548,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:12,548,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:13,549,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:13,549,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:13,549,2,50,(np.float64(99.99994743961342), np.float64(9.621484027302524)),581.0741488047396
17/09/25 11:00:13,549,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:13,549,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:13,549,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:13,549,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:13,549,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:14,550,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:14,550,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:14,550,2,50,(np.float64(99.99994743961342), np.float64(9.766064263588232)),588.303160619025
17/09/25 11:00:14,550,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:14,550,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:14,550,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:14,550,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:14,550,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:15,551,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:15,551,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:15,551,2,50,(np.float64(99.99994743961342), np.float64(9.855419763714291)),592.770935625328
17/09/25 11:00:15,551,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:15,551,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:15,551,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:16,551,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:16,551,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:17,552,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:17,552,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:17,552,2,50,(np.float64(99.99994743961342), np.float64(9.910644499873941)),595.5321724333105
17/09/25 11:00:17,552,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:17,552,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:17,552,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:17,552,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:17,552,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:18,553,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:18,553,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:18,553,2,50,(np.float64(99.99994743961342), np.float64(9.94477526384035)),597.238710631631
17/09/25 11:00:18,553,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:18,553,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:18,553,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:18,553,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:18,553,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:19,554,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:19,554,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:19,554,2,50,(np.float64(99.99994743961342), np.float64(9.96586923603359)),598.2934092412929
17/09/25 11:00:19,554,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:19,554,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:19,554,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:19,554,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:19,554,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:20,555,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:20,555,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:20,555,2,50,(np.float64(99.99994743961342), np.float64(9.97890602780676)),598.9452488299514
17/09/25 11:00:20,555,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:20,555,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:20,555,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:20,555,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:20,555,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:21,556,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:21,556,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:21,556,2,50,(np.float64(99.99994743961342), np.float64(9.986963208226832)),599.348107850955
17/09/25 11:00:21,556,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:22,556,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:22,556,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:22,556,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:22,556,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:23,557,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:23,557,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:23,557,2,50,(np.float64(99.99994743961342), np.float64(9.991942819579927)),599.5970884186098
17/09/25 11:00:23,557,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:23,557,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:23,557,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:23,557,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:23,557,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:24,558,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:24,558,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:24,558,2,50,(np.float64(99.99994743961342), np.float64(9.995020388646905)),599.7509668719587
17/09/25 11:00:24,558,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:24,558,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:24,558,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:24,558,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:24,558,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:25,559,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:25,559,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:25,559,2,50,(np.float64(99.99994743961342), np.float64(9.996922430933022)),599.8460689862645
17/09/25 11:00:25,559,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:25,559,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:25,559,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:25,559,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:25,559,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:27,560,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:27,560,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:27,560,2,50,(np.float64(99.99994743961342), np.float64(9.998097957713883)),599.9048453253075
17/09/25 11:00:27,560,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:27,560,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:27,560,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:27,560,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:27,560,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:28,561,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:28,561,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:28,561,2,50,(np.float64(99.99994743961342), np.float64(9.99882447321914)),599.9411711005704
17/09/25 11:00:28,561,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:28,561,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:28,561,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:28,561,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:28,561,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:29,562,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:29,562,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:29,562,2,50,(np.float64(99.99994743961342), np.float64(9.999273484494744)),599.9636216643506
17/09/25 11:00:29,562,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:29,562,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:29,562,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:29,562,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:29,562,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:30,563,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:30,563,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:30,563,2,50,(np.float64(99.99994743961342), np.float64(9.999550988724398)),599.9774968758333
17/09/25 11:00:30,563,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:30,563,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:30,563,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:30,563,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:30,563,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:31,564,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:31,564,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:31,564,2,50,(np.float64(99.99994743961342), np.float64(9.999722495770346)),599.9860722281308
17/09/25 11:00:31,564,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:32,564,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:32,564,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:32,564,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:32,564,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:33,565,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:33,565,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:33,565,2,50,(np.float64(99.99994743961342), np.float64(9.999828492954052)),599.991372087316
17/09/25 11:00:33,565,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:33,565,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:33,565,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:33,565,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:33,565,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:34,566,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:34,566,1,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
17/09/25 11:00:34,566,2,50,(np.float64(99.99994743961342), np.float64(9.999894002816294)),599.9946475804281
17/09/25 11:00:34,566,3,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:34,566,4,50,(np.float64(61.80343498353074), np.float64(9.999934490137758)),561.8001594904187
17/09/25 11:00:34,566,5,10,(np.float64(69.33514421779223), np.float64(9.999934490137758)),169.3344891191698
17/09/25 11:00:34,566,6,10,(np.float64(69.44412633200012), np.float64(9.999934490137758)),169.4434712333777
17/09/25 11:00:34,566,7,10,(np.float64(14.117036093791265), np.float64(1.0497759413126655)),24.614795506917922
17/09/25 11:00:35,567,0,50,(np.float64(99.99994693208892), np.float64(9.999934490137758)),599.9966714389768
